ID,Class
9081,A
9082,A
9083,A
9084,A
9085,A
9086,A
9087,A
9088,A
9089,A
9090,A
9091,A
9092,A
9093,A
9094,A
9095,A
9096,A
9097,A
9098,A
9099,A
9100,A
9101,A
9102,A
9103,A
9104,A
9105,A
9106,A
9107,A
9108,A
9109,A
9110,A
9111,A
9112,A
9113,A
9114,A
9115,A
9116,A
9117,A
9118,A
9119,A
9120,A
9121,A
9122,A
9123,A
9124,A
9125,A
9126,A
9127,A
9128,A
9129,A
9130,A
9131,A
9132,A
9133,A
9134,A
9135,A
9136,A
9137,A
9138,A
9139,A
9140,A
9141,A
9142,A
9143,A
9144,A
9145,A
9146,A
9147,A
9148,A
9149,A
9150,A
9151,A
9152,A
9153,A
9154,A
9155,A
9156,A
9157,A
9158,A
9159,A
9160,A
9161,A
9162,A
9163,A
9164,A
9165,A
9166,A
9167,A
9168,A
9169,A
9170,A
9171,A
9172,A
9173,A
9174,A
9175,A
9176,A
9177,A
9178,A
9179,A
9180,A
9181,A
9182,A
9183,A
9184,A
9185,A
9186,A
9187,A
9188,A
9189,A
9190,A
9191,A
9192,A
9193,A
9194,A
9195,A
9196,A
9197,A
9198,A
9199,A
9200,A
9201,A
9202,A
9203,A
9204,A
9205,A
9206,A
9207,A
9208,A
9209,A
9210,A
9211,A
9212,A
9213,A
9214,A
9215,A
9216,A
9217,A
9218,A
9219,A
9220,A
9221,A
9222,A
9223,A
9224,A
9225,A
9226,A
9227,A
9228,A
9229,A
9230,A
9231,A
9232,A
9233,A
9234,A
9235,A
9236,A
9237,A
9238,A
9239,A
9240,A
9241,A
9242,A
9243,A
9244,A
9245,A
9246,A
9247,A
9248,A
9249,A
9250,A
9251,A
9252,A
9253,A
9254,A
9255,A
9256,A
9257,A
9258,A
9259,A
9260,A
9261,A
9262,A
9263,A
9264,A
9265,A
9266,A
9267,A
9268,A
9269,A
9270,A
9271,A
9272,A
9273,A
9274,A
9275,A
9276,A
9277,A
9278,A
9279,A
9280,A
9281,A
9282,A
9283,A
9284,A
9285,A
9286,A
9287,A
9288,A
9289,A
9290,A
9291,A
9292,A
9293,A
9294,A
9295,A
9296,A
9297,A
9298,A
9299,A
9300,A
9301,A
9302,A
9303,A
9304,A
9305,A
9306,A
9307,A
9308,A
9309,A
9310,A
9311,A
9312,A
9313,A
9314,A
9315,A
9316,A
9317,A
9318,A
9319,A
9320,A
9321,A
9322,A
9323,A
9324,A
9325,A
9326,A
9327,A
9328,A
9329,A
9330,A
9331,A
9332,A
9333,A
9334,A
9335,A
9336,A
9337,A
9338,A
9339,A
9340,A
9341,A
9342,A
9343,A
9344,A
9345,A
9346,A
9347,A
9348,A
9349,A
9350,A
9351,A
9352,A
9353,A
9354,A
9355,A
9356,A
9357,A
9358,A
9359,A
9360,A
9361,A
9362,A
9363,A
9364,A
9365,A
9366,A
9367,A
9368,A
9369,A
9370,A
9371,A
9372,A
9373,A
9374,A
9375,A
9376,A
9377,A
9378,A
9379,A
9380,A
9381,A
9382,A
9383,A
9384,A
9385,A
9386,A
9387,A
9388,A
9389,A
9390,A
9391,A
9392,A
9393,A
9394,A
9395,A
9396,A
9397,A
9398,A
9399,A
9400,A
9401,A
9402,A
9403,A
9404,A
9405,A
9406,A
9407,A
9408,A
9409,A
9410,A
9411,A
9412,A
9413,A
9414,A
9415,A
9416,A
9417,A
9418,A
9419,A
9420,A
9421,A
9422,A
9423,A
9424,A
9425,A
9426,A
9427,A
9428,A
9429,A
9430,A
9431,A
9432,A
9433,A
9434,A
9435,A
9436,A
9437,A
9438,A
9439,A
9440,A
9441,A
9442,A
9443,A
9444,A
9445,A
9446,A
9447,A
9448,A
9449,A
9450,A
9451,A
9452,A
9453,A
9454,A
9455,A
9456,A
9457,A
9458,A
9459,A
9460,A
9461,A
9462,A
9463,A
9464,A
9465,A
9466,A
9467,A
9468,A
9469,A
9470,A
9471,A
9472,A
9473,A
9474,A
9475,A
9476,A
9477,A
9478,A
9479,A
9480,A
9481,A
9482,A
9483,A
9484,A
9485,A
9486,A
9487,A
9488,A
9489,A
9490,A
9491,A
9492,A
9493,A
9494,A
9495,A
9496,A
9497,A
9498,A
9499,A
9500,A
9501,A
9502,A
9503,A
9504,A
9505,A
9506,A
9507,A
9508,A
9509,A
9510,A
9511,A
9512,A
9513,A
9514,A
9515,A
9516,A
9517,A
9518,A
9519,A
9520,A
9521,A
9522,A
9523,A
9524,A
9525,A
9526,A
9527,A
9528,A
9529,A
9530,A
9531,A
9532,A
9533,A
9534,A
9535,A
9536,A
9537,A
9538,A
9539,A
9540,A
9541,A
9542,A
9543,A
9544,A
9545,A
9546,A
9547,A
9548,A
9549,A
9550,A
9551,A
9552,A
9553,A
9554,A
9555,A
9556,A
9557,A
9558,A
9559,A
9560,A
9561,A
9562,A
9563,A
9564,A
9565,A
9566,A
9567,A
9568,A
9569,A
9570,A
9571,A
9572,A
9573,A
9574,A
9575,A
9576,A
9577,A
9578,A
9579,A
9580,A
9581,A
9582,A
9583,A
9584,A
9585,A
9586,A
9587,A
9588,A
9589,A
9590,A
9591,A
9592,A
9593,A
9594,A
9595,A
9596,A
9597,A
9598,A
9599,A
9600,A
9601,A
9602,A
9603,A
9604,A
9605,A
9606,A
9607,A
9608,A
9609,A
9610,A
9611,A
9612,A
9613,A
9614,A
9615,A
9616,A
9617,A
9618,A
9619,A
9620,A
9621,A
9622,A
9623,A
9624,A
9625,A
9626,A
9627,A
9628,A
9629,A
9630,A
9631,A
9632,A
9633,A
9634,A
9635,A
9636,A
9637,A
9638,A
9639,A
9640,A
9641,A
9642,A
9643,A
9644,A
9645,A
9646,A
9647,A
9648,A
9649,A
9650,A
9651,A
9652,A
9653,A
9654,A
9655,A
9656,A
9657,A
9658,A
9659,A
9660,A
9661,A
9662,A
9663,A
9664,A
9665,A
9666,A
9667,A
9668,A
9669,A
9670,A
9671,A
9672,A
9673,A
9674,A
9675,A
9676,A
9677,A
9678,A
9679,A
9680,A
9681,A
9682,A
9683,A
9684,A
9685,A
9686,A
9687,A
9688,A
9689,A
9690,A
9691,A
9692,A
9693,A
9694,A
9695,A
9696,A
9697,A
9698,A
9699,A
9700,A
9701,A
9702,A
9703,A
9704,A
9705,A
9706,A
9707,A
9708,A
9709,A
9710,A
9711,A
9712,A
9713,A
9714,A
9715,A
9716,A
9717,A
9718,A
9719,A
9720,A
9721,A
9722,A
9723,A
9724,A
9725,A
9726,A
9727,A
9728,A
9729,A
9730,A
9731,A
9732,A
9733,A
9734,A
9735,A
9736,A
9737,A
9738,A
9739,A
9740,A
9741,A
9742,A
9743,A
9744,A
9745,A
9746,A
9747,A
9748,A
9749,A
9750,A
9751,A
9752,A
9753,A
9754,A
9755,A
9756,A
9757,A
9758,A
9759,A
9760,A
9761,A
9762,A
9763,A
9764,A
9765,A
9766,A
9767,A
9768,A
9769,A
9770,A
9771,A
9772,A
9773,A
9774,A
9775,A
9776,A
9777,A
9778,A
9779,A
9780,A
9781,A
9782,A
9783,A
9784,A
9785,A
9786,A
9787,A
9788,A
9789,A
9790,A
9791,A
9792,A
9793,A
9794,A
9795,A
9796,A
9797,A
9798,A
9799,A
9800,A
9801,A
9802,A
9803,A
9804,A
9805,A
9806,A
9807,A
9808,A
9809,A
9810,A
9811,A
9812,A
9813,A
9814,A
9815,A
9816,A
9817,A
9818,A
9819,A
9820,A
9821,A
9822,A
9823,A
9824,A
9825,A
9826,A
9827,A
9828,A
9829,A
9830,A
9831,A
9832,A
9833,A
9834,A
9835,A
9836,A
9837,A
9838,A
9839,A
9840,A
9841,A
9842,A
9843,A
9844,A
9845,A
9846,A
9847,A
9848,A
9849,A
9850,A
9851,A
9852,A
9853,A
9854,A
9855,A
9856,A
9857,A
9858,A
9859,A
9860,A
9861,A
9862,A
9863,A
9864,A
9865,A
9866,A
9867,A
9868,A
9869,A
9870,A
9871,A
9872,A
9873,A
9874,A
9875,A
9876,A
9877,A
9878,A
9879,A
9880,A
9881,A
9882,A
9883,A
9884,A
9885,A
9886,A
9887,A
9888,A
9889,A
9890,A
9891,A
9892,A
9893,A
9894,A
9895,A
9896,A
9897,A
9898,A
9899,A
9900,A
9901,A
9902,A
9903,A
9904,A
9905,A
9906,A
9907,A
9908,A
9909,A
9910,A
9911,A
9912,A
9913,A
9914,A
9915,A
9916,A
9917,A
9918,A
9919,A
9920,A
9921,A
9922,A
9923,A
9924,A
9925,A
9926,A
9927,A
9928,A
9929,A
9930,A
9931,A
9932,A
9933,A
9934,A
9935,A
9936,A
9937,A
9938,A
9939,A
9940,A
9941,A
9942,A
9943,A
9944,A
9945,A
9946,A
9947,A
9948,A
9949,A
9950,A
9951,A
9952,A
9953,A
9954,A
9955,A
9956,A
9957,A
9958,A
9959,A
9960,A
9961,A
9962,A
9963,A
9964,A
9965,A
9966,A
9967,A
9968,A
9969,A
9970,A
9971,A
9972,A
9973,A
9974,A
9975,A
9976,A
9977,A
9978,A
9979,A
9980,A
9981,A
9982,A
9983,A
9984,A
9985,A
9986,A
9987,A
9988,A
9989,A
9990,A
9991,A
9992,A
9993,A
9994,A
9995,A
9996,A
9997,A
9998,A
9999,A
10000,A
10001,A
10002,A
10003,A
10004,A
10005,A
10006,A
10007,A
10008,A
10009,A
10010,A
10011,A
10012,A
10013,A
10014,A
10015,A
10016,A
10017,A
10018,A
10019,A
10020,A
10021,A
10022,A
10023,A
10024,A
10025,A
10026,A
10027,A
10028,A
10029,A
10030,A
10031,A
10032,A
10033,A
10034,A
10035,A
10036,A
10037,A
10038,A
10039,A
10040,A
10041,A
10042,A
10043,A
10044,A
10045,A
10046,A
10047,A
10048,A
10049,A
10050,A
10051,A
10052,A
10053,A
10054,A
10055,A
10056,A
10057,A
10058,A
10059,A
10060,A
10061,A
10062,A
10063,A
10064,A
10065,A
10066,A
10067,A
10068,A
10069,A
10070,A
10071,A
10072,A
10073,A
10074,A
10075,A
10076,A
10077,A
10078,A
10079,A
10080,A
10081,A
10082,A
10083,A
10084,A
10085,A
10086,A
10087,A
10088,A
10089,A
10090,A
10091,A
10092,A
10093,A
10094,A
10095,A
10096,A
10097,A
10098,A
10099,A
10100,A
10101,A
10102,A
10103,A
10104,A
10105,A
10106,A
10107,A
10108,A
10109,A
10110,A
10111,A
10112,A
10113,A
10114,A
10115,A
10116,A
10117,A
10118,A
10119,A
10120,A
10121,A
10122,A
10123,A
10124,A
10125,A
10126,A
10127,A
10128,A
10129,A
10130,A
10131,A
10132,A
10133,A
10134,A
10135,A
10136,A
10137,A
10138,A
10139,A
10140,A
10141,A
10142,A
10143,A
10144,A
10145,A
10146,A
10147,A
10148,A
10149,A
10150,A
10151,A
10152,A
10153,A
10154,A
10155,A
10156,A
10157,A
10158,A
10159,A
10160,A
10161,A
10162,A
10163,A
10164,A
10165,A
10166,A
10167,A
10168,A
10169,A
10170,A
10171,A
10172,A
10173,A
10174,A
10175,A
10176,A
10177,A
10178,A
10179,A
10180,A
10181,A
10182,A
10183,A
10184,A
10185,A
10186,A
10187,A
10188,A
10189,A
10190,A
10191,A
10192,A
10193,A
10194,A
10195,A
10196,A
10197,A
10198,A
10199,A
10200,A
10201,A
10202,A
10203,A
10204,A
10205,A
10206,A
10207,A
10208,A
10209,A
10210,A
10211,A
10212,A
10213,A
10214,A
10215,A
10216,A
10217,A
10218,A
10219,A
10220,A
10221,A
10222,A
10223,A
10224,A
10225,A
10226,A
10227,A
10228,A
10229,A
10230,A
10231,A
10232,A
10233,A
10234,A
10235,A
10236,A
10237,A
10238,A
10239,A
10240,A
10241,A
10242,A
10243,A
10244,A
10245,A
10246,A
10247,A
10248,A
10249,A
10250,A
10251,A
10252,A
10253,A
10254,A
10255,A
10256,A
10257,A
10258,A
10259,A
10260,A
10261,A
10262,A
10263,A
10264,A
10265,A
10266,A
10267,A
10268,A
10269,A
10270,A
10271,A
10272,A
10273,A
10274,A
10275,A
10276,A
10277,A
10278,A
10279,A
10280,A
10281,A
10282,A
10283,A
10284,A
10285,A
10286,A
10287,A
10288,A
10289,A
10290,A
10291,A
10292,A
10293,A
10294,A
10295,A
10296,A
10297,A
10298,A
10299,A
10300,A
10301,A
10302,A
10303,A
10304,A
10305,A
10306,A
10307,A
10308,A
10309,A
10310,A
10311,A
10312,A
10313,A
10314,A
10315,A
10316,A
10317,A
10318,A
10319,A
10320,A
10321,A
10322,A
10323,A
10324,A
10325,A
10326,A
10327,A
10328,A
10329,A
10330,A
10331,A
10332,A
10333,A
10334,A
10335,A
10336,A
10337,A
10338,A
10339,A
10340,A
10341,A
10342,A
10343,A
10344,A
10345,A
10346,A
10347,A
10348,A
10349,A
10350,A
10351,A
10352,A
10353,A
10354,A
10355,A
10356,A
10357,A
10358,A
10359,A
10360,A
10361,A
10362,A
10363,A
10364,A
10365,A
10366,A
10367,A
10368,A
10369,A
10370,A
10371,A
10372,A
10373,A
10374,A
10375,A
10376,A
10377,A
10378,A
10379,A
10380,A
10381,A
10382,A
10383,A
10384,A
10385,A
10386,A
10387,A
10388,A
10389,A
10390,A
10391,A
10392,A
10393,A
10394,A
10395,A
10396,A
10397,A
10398,A
10399,A
10400,A
10401,A
10402,A
10403,A
10404,A
10405,A
10406,A
10407,A
10408,A
10409,A
10410,A
10411,A
10412,A
10413,A
10414,A
10415,A
10416,A
10417,A
10418,A
10419,A
10420,A
10421,A
10422,A
10423,A
10424,A
10425,A
10426,A
10427,A
10428,A
10429,A
10430,A
10431,A
10432,A
10433,A
10434,A
10435,A
10436,A
10437,A
10438,A
10439,A
10440,A
10441,A
10442,A
10443,A
10444,A
10445,A
10446,A
10447,A
10448,A
10449,A
10450,A
10451,A
10452,A
10453,A
10454,A
10455,A
10456,A
10457,A
10458,A
10459,A
10460,A
10461,A
10462,A
10463,A
10464,A
10465,A
10466,A
10467,A
10468,A
10469,A
10470,A
10471,A
10472,A
10473,A
10474,A
10475,A
10476,A
10477,A
10478,A
10479,A
10480,A
10481,A
10482,A
10483,A
10484,A
10485,A
10486,A
10487,A
10488,A
10489,A
10490,A
10491,A
10492,A
10493,A
10494,A
10495,A
10496,A
10497,A
10498,A
10499,A
10500,A
10501,A
10502,A
10503,A
10504,A
10505,A
10506,A
10507,A
10508,A
10509,A
10510,A
10511,A
10512,A
10513,A
10514,A
10515,A
10516,A
10517,A
10518,A
10519,A
10520,A
10521,A
10522,A
10523,A
10524,A
10525,A
10526,A
10527,A
10528,A
10529,A
10530,A
10531,A
10532,A
10533,A
10534,A
10535,A
10536,A
10537,A
10538,A
10539,A
10540,A
10541,A
10542,A
10543,A
10544,A
10545,A
10546,A
10547,A
10548,A
10549,A
10550,A
10551,A
10552,A
10553,A
10554,A
10555,A
10556,A
10557,A
10558,A
10559,A
10560,A
10561,A
10562,A
10563,A
10564,A
10565,A
10566,A
10567,A
10568,A
10569,A
10570,A
10571,A
10572,A
10573,A
10574,A
10575,A
10576,A
10577,A
10578,A
10579,A
10580,A
10581,A
10582,A
10583,A
10584,A
10585,A
10586,A
10587,A
10588,A
10589,A
10590,A
10591,A
10592,A
10593,A
10594,A
10595,A
10596,A
10597,A
10598,A
10599,A
10600,A
10601,A
10602,A
10603,A
10604,A
10605,A
10606,A
10607,A
10608,A
10609,A
10610,A
10611,A
10612,A
10613,A
10614,A
10615,A
10616,A
10617,A
10618,A
10619,A
10620,A
10621,A
10622,A
10623,A
10624,A
10625,A
10626,A
10627,A
10628,A
10629,A
10630,A
10631,A
10632,A
10633,A
10634,A
10635,A
10636,A
10637,A
10638,A
10639,A
10640,A
10641,A
10642,A
10643,A
10644,A
10645,A
10646,A
10647,A
10648,A
10649,A
10650,A
10651,A
10652,A
10653,A
10654,A
10655,A
10656,A
10657,A
10658,A
10659,A
10660,A
10661,A
10662,A
10663,A
10664,A
10665,A
10666,A
10667,A
10668,A
10669,A
10670,A
10671,A
10672,A
10673,A
10674,A
10675,A
10676,A
10677,A
10678,A
10679,A
10680,A
10681,A
10682,A
10683,A
10684,A
10685,A
10686,A
10687,A
10688,A
10689,A
10690,A
10691,A
10692,A
10693,A
10694,A
10695,A
10696,A
10697,A
10698,A
10699,A
10700,A
10701,A
10702,A
10703,A
10704,A
10705,A
10706,A
10707,A
10708,A
10709,A
10710,A
10711,A
10712,A
10713,A
10714,A
10715,A
10716,A
10717,A
10718,A
10719,A
10720,A
10721,A
10722,A
10723,A
10724,A
10725,A
10726,A
10727,A
10728,A
10729,A
10730,A
10731,A
10732,A
10733,A
10734,A
10735,A
10736,A
10737,A
10738,A
10739,A
10740,A
10741,A
10742,A
10743,A
10744,A
10745,A
10746,A
10747,A
10748,A
10749,A
10750,A
10751,A
10752,A
10753,A
10754,A
10755,A
10756,A
10757,A
10758,A
10759,A
10760,A
10761,A
10762,A
10763,A
10764,A
10765,A
10766,A
10767,A
10768,A
10769,A
10770,A
10771,A
10772,A
10773,A
10774,A
10775,A
10776,A
10777,A
10778,A
10779,A
10780,A
10781,A
10782,A
10783,A
10784,A
10785,A
10786,A
10787,A
10788,A
10789,A
10790,A
10791,A
10792,A
10793,A
10794,A
10795,A
10796,A
10797,A
10798,A
10799,A
10800,A
10801,A
10802,A
10803,A
10804,A
10805,A
10806,A
10807,A
10808,A
10809,A
10810,A
10811,A
10812,A
10813,A
10814,A
10815,A
10816,A
10817,A
10818,A
10819,A
10820,A
10821,A
10822,A
10823,A
10824,A
10825,A
10826,A
10827,A
10828,A
10829,A
10830,A
10831,A
10832,A
10833,A
10834,A
10835,A
10836,A
10837,A
10838,A
10839,A
10840,A
10841,A
10842,A
10843,A
10844,A
10845,A
10846,A
10847,A
10848,A
10849,A
10850,A
10851,A
10852,A
10853,A
10854,A
10855,A
10856,A
10857,A
10858,A
10859,A
10860,A
10861,A
10862,A
10863,A
10864,A
10865,A
10866,A
10867,A
10868,A
10869,A
10870,A
10871,A
10872,A
10873,A
10874,A
10875,A
10876,A
10877,A
10878,A
10879,A
10880,A
10881,A
10882,A
10883,A
10884,A
10885,A
10886,A
10887,A
10888,A
10889,A
10890,A
10891,A
10892,A
10893,A
10894,A
10895,A
10896,A
10897,A
10898,A
10899,A
10900,A
10901,A
10902,A
10903,A
10904,A
10905,A
10906,A
10907,A
10908,A
10909,A
10910,A
10911,A
10912,A
10913,A
10914,A
10915,A
10916,A
10917,A
10918,A
10919,A
10920,A
10921,A
10922,A
10923,A
10924,A
10925,A
10926,A
10927,A
10928,A
10929,A
10930,A
10931,A
10932,A
10933,A
10934,A
10935,A
10936,A
10937,A
10938,A
10939,A
10940,A
10941,A
10942,A
10943,A
10944,A
10945,A
10946,A
10947,A
10948,A
10949,A
10950,A
10951,A
10952,A
10953,A
10954,A
10955,A
10956,A
10957,A
10958,A
10959,A
10960,A
10961,A
10962,A
10963,A
10964,A
10965,A
10966,A
10967,A
10968,A
10969,A
10970,A
10971,A
10972,A
10973,A
10974,A
10975,A
10976,A
10977,A
10978,A
10979,A
10980,A
10981,A
10982,A
10983,A
10984,A
10985,A
10986,A
10987,A
10988,A
10989,A
10990,A
10991,A
10992,A
10993,A
10994,A
10995,A
10996,A
10997,A
10998,A
10999,A
11000,A
11001,A
11002,A
11003,A
11004,A
11005,A
11006,A
11007,A
11008,A
11009,A
11010,A
11011,A
11012,A
11013,A
11014,A
11015,A
11016,A
11017,A
11018,A
11019,A
11020,A
11021,A
11022,A
11023,A
11024,A
11025,A
11026,A
11027,A
11028,A
11029,A
11030,A
11031,A
11032,A
11033,A
11034,A
11035,A
11036,A
11037,A
11038,A
11039,A
11040,A
11041,A
11042,A
11043,A
11044,A
11045,A
11046,A
11047,A
11048,A
11049,A
11050,A
11051,A
11052,A
11053,A
11054,A
11055,A
11056,A
11057,A
11058,A
11059,A
11060,A
11061,A
11062,A
11063,A
11064,A
11065,A
11066,A
11067,A
11068,A
11069,A
11070,A
11071,A
11072,A
11073,A
11074,A
11075,A
11076,A
11077,A
11078,A
11079,A
11080,A
11081,A
11082,A
11083,A
11084,A
11085,A
11086,A
11087,A
11088,A
11089,A
11090,A
11091,A
11092,A
11093,A
11094,A
11095,A
11096,A
11097,A
11098,A
11099,A
11100,A
11101,A
11102,A
11103,A
11104,A
11105,A
11106,A
11107,A
11108,A
11109,A
11110,A
11111,A
11112,A
11113,A
11114,A
11115,A
11116,A
11117,A
11118,A
11119,A
11120,A
11121,A
11122,A
11123,A
11124,A
11125,A
11126,A
11127,A
11128,A
11129,A
11130,A
11131,A
11132,A
11133,A
11134,A
11135,A
11136,A
11137,A
11138,A
11139,A
11140,A
11141,A
11142,A
11143,A
11144,A
11145,A
11146,A
11147,A
11148,A
11149,A
11150,A
11151,A
11152,A
11153,A
11154,A
11155,A
11156,A
11157,A
11158,A
11159,A
11160,A
11161,A
11162,A
11163,A
11164,A
11165,A
11166,A
11167,A
11168,A
11169,A
11170,A
11171,A
11172,A
11173,A
11174,A
11175,A
11176,A
11177,A
11178,A
11179,A
11180,A
11181,A
11182,A
11183,A
11184,A
11185,A
11186,A
11187,A
11188,A
11189,A
11190,A
11191,A
11192,A
11193,A
11194,A
11195,A
11196,A
11197,A
11198,A
11199,A
11200,A
11201,A
11202,A
11203,A
11204,A
11205,A
11206,A
11207,A
11208,A
11209,A
11210,A
11211,A
11212,A
11213,A
11214,A
11215,A
11216,A
11217,A
11218,A
11219,A
11220,A
11221,A
11222,A
11223,A
11224,A
11225,A
11226,A
11227,A
11228,A
11229,A
11230,A
11231,A
11232,A
11233,A
11234,A
11235,A
11236,A
11237,A
11238,A
11239,A
11240,A
11241,A
11242,A
11243,A
11244,A
11245,A
11246,A
11247,A
11248,A
11249,A
11250,A
11251,A
11252,A
11253,A
11254,A
11255,A
11256,A
11257,A
11258,A
11259,A
11260,A
11261,A
11262,A
11263,A
11264,A
11265,A
11266,A
11267,A
11268,A
11269,A
11270,A
11271,A
11272,A
11273,A
11274,A
11275,A
11276,A
11277,A
11278,A
11279,A
11280,A
11281,A
11282,A
11283,A
11284,A
11285,A
11286,A
11287,A
11288,A
11289,A
11290,A
11291,A
11292,A
11293,A
11294,A
11295,A
11296,A
11297,A
11298,A
11299,A
11300,A
11301,A
11302,A
11303,A
11304,A
11305,A
11306,A
11307,A
11308,A
11309,A
11310,A
11311,A
11312,A
11313,A
11314,A
11315,A
11316,A
11317,A
11318,A
11319,A
11320,A
11321,A
11322,A
11323,A
11324,A
11325,A
11326,A
11327,A
11328,A
11329,A
11330,A
11331,A
11332,A
11333,A
11334,A
11335,A
11336,A
11337,A
11338,A
11339,A
11340,A
11341,A
11342,A
11343,A
11344,A
11345,A
11346,A
11347,A
11348,A
11349,A
11350,A
11351,A
11352,A
11353,A
11354,A
11355,A
11356,A
11357,A
11358,A
11359,A
11360,A
11361,A
11362,A
11363,A
11364,A
11365,A
11366,A
11367,A
11368,A
11369,A
11370,A
11371,A
11372,A
11373,A
11374,A
11375,A
11376,A
11377,A
11378,A
11379,A
11380,A
11381,A
11382,A
11383,A
11384,A
11385,A
11386,A
11387,A
11388,A
11389,A
11390,A
11391,A
11392,A
11393,A
11394,A
11395,A
11396,A
11397,A
11398,A
11399,A
11400,A
11401,A
11402,A
11403,A
11404,A
11405,A
11406,A
11407,A
11408,A
11409,A
11410,A
11411,A
11412,A
11413,A
11414,A
11415,A
11416,A
11417,A
11418,A
11419,A
11420,A
11421,A
11422,A
11423,A
11424,A
11425,A
11426,A
11427,A
11428,A
11429,A
11430,A
11431,A
11432,A
11433,A
11434,A
11435,A
11436,A
11437,A
11438,A
11439,A
11440,A
11441,A
11442,A
11443,A
11444,A
11445,A
11446,A
11447,A
11448,A
11449,A
11450,A
11451,A
11452,A
11453,A
11454,A
11455,A
11456,A
11457,A
11458,A
11459,A
11460,A
11461,A
11462,A
11463,A
11464,A
11465,A
11466,A
11467,A
11468,A
11469,A
11470,A
11471,A
11472,A
11473,A
11474,A
11475,A
11476,A
11477,A
11478,A
11479,A
11480,A
11481,A
11482,A
11483,A
11484,A
11485,A
11486,A
11487,A
11488,A
11489,A
11490,A
11491,A
11492,A
11493,A
11494,A
11495,A
11496,A
11497,A
11498,A
11499,A
11500,A
11501,A
11502,A
11503,A
11504,A
11505,A
11506,A
11507,A
11508,A
11509,A
11510,A
11511,A
11512,A
11513,A
11514,A
11515,A
11516,A
11517,A
11518,A
11519,A
11520,A
11521,A
11522,A
11523,A
11524,A
11525,A
11526,A
11527,A
11528,A
11529,A
11530,A
11531,A
11532,A
11533,A
11534,A
11535,A
11536,A
11537,A
11538,A
11539,A
11540,A
11541,A
11542,A
11543,A
11544,A
11545,A
11546,A
11547,A
11548,A
11549,A
11550,A
11551,A
11552,A
11553,A
11554,A
11555,A
11556,A
11557,A
11558,A
11559,A
11560,A
11561,A
11562,A
11563,A
11564,A
11565,A
11566,A
11567,A
11568,A
11569,A
11570,A
11571,A
11572,A
11573,A
11574,A
11575,A
11576,A
11577,A
11578,A
11579,A
11580,A
11581,A
11582,A
11583,A
11584,A
11585,A
11586,A
11587,A
11588,A
11589,A
11590,A
11591,A
11592,A
11593,A
11594,A
11595,A
11596,A
11597,A
11598,A
11599,A
11600,A
11601,A
11602,A
11603,A
11604,A
11605,A
11606,A
11607,A
11608,A
11609,A
11610,A
11611,A
11612,A
11613,A
11614,A
11615,A
11616,A
11617,A
11618,A
11619,A
11620,A
11621,A
11622,A
11623,A
11624,A
11625,A
11626,A
11627,A
11628,A
11629,A
11630,A
11631,A
11632,A
11633,A
11634,A
11635,A
11636,A
11637,A
11638,A
11639,A
11640,A
11641,A
11642,A
11643,A
11644,A
11645,A
11646,A
11647,A
11648,A
11649,A
11650,A
11651,A
11652,A
11653,A
11654,A
11655,A
11656,A
11657,A
11658,A
11659,A
11660,A
11661,A
11662,A
11663,A
11664,A
11665,A
11666,A
11667,A
11668,A
11669,A
11670,A
11671,A
11672,A
11673,A
11674,A
11675,A
11676,A
11677,A
11678,A
11679,A
11680,A
11681,A
11682,A
11683,A
11684,A
11685,A
11686,A
11687,A
11688,A
11689,A
11690,A
11691,A
11692,A
11693,A
11694,A
11695,A
11696,A
11697,A
11698,A
11699,A
11700,A
11701,A
11702,A
11703,A
11704,A
11705,A
11706,A
11707,A
11708,A
11709,A
11710,A
11711,A
11712,A
11713,A
11714,A
11715,A
11716,A
11717,A
11718,A
11719,A
11720,A
11721,A
11722,A
11723,A
11724,A
11725,A
11726,A
11727,A
11728,A
11729,A
11730,A
11731,A
11732,A
11733,A
11734,A
11735,A
11736,A
11737,A
11738,A
11739,A
11740,A
11741,A
11742,A
11743,A
11744,A
11745,A
11746,A
11747,A
11748,A
11749,A
11750,A
11751,A
11752,A
11753,A
11754,A
11755,A
11756,A
11757,A
11758,A
11759,A
11760,A
11761,A
11762,A
11763,A
11764,A
11765,A
11766,A
11767,A
11768,A
11769,A
11770,A
11771,A
11772,A
11773,A
11774,A
11775,A
11776,A
11777,A
11778,A
11779,A
11780,A
11781,A
11782,A
11783,A
11784,A
11785,A
11786,A
11787,A
11788,A
11789,A
11790,A
11791,A
11792,A
11793,A
11794,A
11795,A
11796,A
11797,A
11798,A
11799,A
11800,A
11801,A
11802,A
11803,A
11804,A
11805,A
11806,A
11807,A
11808,A
11809,A
11810,A
11811,A
11812,A
11813,A
11814,A
11815,A
11816,A
11817,A
11818,A
11819,A
11820,A
11821,A
11822,A
11823,A
11824,A
11825,A
11826,A
11827,A
11828,A
11829,A
11830,A
11831,A
11832,A
11833,A
11834,A
11835,A
11836,A
11837,A
11838,A
11839,A
11840,A
11841,A
11842,A
11843,A
11844,A
11845,A
11846,A
11847,A
11848,A
11849,A
11850,A
11851,A
11852,A
11853,A
11854,A
11855,A
11856,A
11857,A
11858,A
11859,A
11860,A
11861,A
11862,A
11863,A
11864,A
11865,A
11866,A
11867,A
11868,A
11869,A
11870,A
11871,A
11872,A
11873,A
11874,A
11875,A
11876,A
11877,A
11878,A
